,metascore,userscore,year,mean_userscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,name
3601,79.33333333333333,6.7,2016,7.192767675250839,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - A New Frontier Episode 2: Ties That Bind Part Two
3602,71.5,5.550000000000001,2017,6.694332802723594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - A New Frontier Episode 3: Above the Law
3603,66.5,5.4,2017,6.408964693043748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - A New Frontier Episode 4: Thicker than Water
3604,69.0,6.3,2017,6.475528576857677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - A New Frontier Episode 5: From The Gallows
3605,77.66666666666667,7.366666666666666,2018,7.036901112508223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - The Final Season
3606,74.33333333333333,7.533333333333334,2018,6.87156653419192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running
3607,70.0,7.0,2018,6.613503889448973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children
3608,76.0,7.050000000000001,2019,6.912471212584224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys
3609,76.0,7.65,2019,6.969086469919568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back
3610,72.0,7.1,2017,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wardrobe
3611,70.0,7.3,2016,6.714134938538741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Warlock of Firetop Mountain
3612,67.0,7.2,2016,6.455919965827083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Way
3613,63.0,7.0,2018,6.0412192304274415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Way Remastered
3614,58.0,6.9,2015,6.064729729729731,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Weaponographist
3615,63.0,5.8,2016,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,The Westport Independent
3616,53.0,7.4,2014,5.647437114380636,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witch and the Hundred Knight
3617,61.0,6.2,2018,5.9864039408866985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witch and the Hundred Knight 2
3618,63.0,6.7,2016,6.0412192304274415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witch and the Hundred Knight: Revival Edition
3619,92.0,9.266666666666667,2015,8.21326483223035,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witcher 3: Wild Hunt
3620,91.5,9.1,2016,8.0426245210728,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witcher 3: Wild Hunt - Blood and Wine
3621,85.0,8.5,2019,7.522535211267606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witcher 3: Wild Hunt - Complete Edition
3622,89.5,9.0,2015,7.843713662790698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The Witcher 3: Wild Hunt - Hearts of Stone
3623,68.0,6.0,2014,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Witcher Adventure Game
3624,86.66666666666667,6.866666666666667,2016,7.6730123299319715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,The Witness
3625,80.0,7.5,2018,7.268050276368594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wizards
3626,68.0,6.1,2019,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wizards: Enhanced Edition
3627,80.0,8.8,2013,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us
3628,84.0,8.700000000000001,2013,7.451114143710939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 1 - Faith
3629,77.0,8.1,2014,6.988040093723229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 2 - Smoke and Mirrors
3630,79.5,8.45,2014,7.167285200045804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 3 - A Crooked Mile
3631,74.5,8.35,2014,6.847307250249124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 4 - In Sheep's Clothing
3632,81.33333333333333,8.433333333333334,2014,7.248393780324185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wolf Among Us: Episode 5 - Cry Wolf
3633,78.0,8.6,2013,7.042202473015331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Wonderful 101
3634,77.0,7.0,2018,7.026298391494004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,The World Ends with You: Final Remix
3635,63.0,6.3,2019,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The World Next Door
3636,66.0,7.7,2013,6.423721167641541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Yawhg
3637,62.0,6.7,2019,6.196847260483622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The friends of Ringo Ishikawa
3638,72.0,7.583333333333334,2017,6.648019935391105,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Thea: The Awakening
3639,83.0,8.9,2014,7.325162017469709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Theatrhythm Final Fantasy: Curtain Call
3640,58.0,5.7,2015,6.064729729729731,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,There Came an Echo
3641,56.0,6.4,2017,5.646022727272729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Theseus
3642,74.0,5.713725490196079,2019,6.807730221169741,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,They Are Billions
3643,68.66666666666667,6.033333333333334,2014,6.591993519219965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thief
3644,84.0,7.824999999999999,2017,7.37190691782931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thimbleweed Park
3645,66.66666666666667,6.842834138486315,2016,6.362007507890952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This Is the Police
3646,83.0,8.3,2014,7.325162017469709,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,This War of Mine
3647,80.0,8.1,2018,7.268050276368594,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,This War of Mine: Complete Edition
3648,78.0,7.6,2016,7.042202473015331,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,This War of Mine: The Little Ones
3649,66.0,7.2,2017,6.423721167641541,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is the Police
3650,62.0,5.7,2018,6.244225448685636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,This is the Police 2
3651,79.0,6.8,2013,7.155126374691963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thomas Was Alone
3652,77.0,5.6,2015,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Fourths Home
3653,64.0,3.1,2015,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Three Fourths Home: Extended Edition
3654,83.0,7.733333333333334,2018,7.409425831080761,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Thronebreaker: The Witcher Tales
3655,64.5,6.45,2017,6.232470199034491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Through the Woods
3656,85.25,7.0,2016,7.487232948156857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thumper
3657,65.5,6.4,2013,6.401386456888847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thunder Wolves
3658,75.5,5.1,2013,6.90451917182356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tiger Woods PGA Tour 14
3659,54.0,3.7,2018,5.489818181818181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Time Carnage
3660,58.0,8.4,2016,6.064729729729731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Time Machine VR
3661,70.0,6.723563218390801,2017,6.714134938538741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Time Recoil
3662,42.0,5.3,2013,3.7153846153846146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Time and Eternity
3663,82.0,6.800000000000001,2018,7.318336105937321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Timespinner
3664,77.0,7.7,2017,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiny Barbarian DX
3665,64.0,6.7,2013,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiny Brains
3666,67.0,5.199999999999999,2017,6.43765766874844,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tiny Metal
3667,77.0,8.0,2019,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tiny Metal: Full Metal Rumble
3668,72.0,5.6,2017,6.72193452683688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Tiny Trax
3669,62.0,5.1,2016,6.196847260483622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tiny Troopers: Joint Ops
3670,63.0,6.19784946236559,2015,6.0412192304274415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Attacks!
3671,62.0,6.566666666666666,2018,6.209334363316678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Titan Quest
3672,71.0,6.6,2017,6.621082125603873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Titan Quest: Ragnarok
3673,73.5,6.15,2015,6.728848848665727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titan Souls
3674,85.0,6.333333333333333,2014,7.480262339156571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Titanfall
3675,87.33333333333333,8.3,2016,7.732575690159784,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Titanfall 2
3676,73.0,4.7,2014,6.674957745178337,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Titanfall: Expedition
3677,71.0,7.5,2014,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,To End All Wars
3678,56.0,5.25,2017,5.742778468951489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toby: The Secret Mine
3679,71.5,6.300000000000001,2019,6.730602974168623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ToeJam & Earl: Back in the Groove
3680,66.0,7.2,2018,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toki
3681,82.0,7.9,2018,7.308272008597604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toki Tori
3682,76.0,7.5,2013,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toki Tori 2
3683,79.33333333333333,7.099999999999999,2015,7.111288193922966,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toki Tori 2 +
3684,70.5,5.65,2017,6.667608532071307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo 42
3685,68.0,7.4,2013,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo Crash Mobs
3686,70.0,6.2,2017,6.714134938538741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo Dark
3687,80.0,8.0,2016,7.268050276368594,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Tokyo Mirage Sessions #FE
3688,36.0,4.5,2017,4.01111111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tokyo Tattoo Girls
3689,63.5,6.75,2015,6.104768215994839,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Tokyo Twilight Ghost Hunters
3690,64.0,6.221666666666667,2016,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Tokyo Twilight Ghost Hunters: Daybreak Special Gigs
3691,74.0,7.9,2017,6.782739952153117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tokyo Xanadu
3692,75.0,7.6,2017,6.911874548345132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tokyo Xanadu eX+
3693,58.333333333333336,2.6666666666666665,2019,5.780639757042493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Ghost Recon: Breakpoint
3694,71.66666666666667,6.333333333333333,2017,6.766983706408854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Ghost Recon: Wildlands
3695,75.33333333333333,7.166666666666667,2015,6.880301589346175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Rainbow Six Siege
3696,82.66666666666667,7.566666666666666,2013,7.309105199518342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Splinter Cell: Blacklist
3697,79.66666666666667,6.633333333333333,2016,7.239769207814754,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tom Clancy's The Division
3698,66.5,6.4,2016,6.387121427428154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tom Clancy's The Division - Underground
3699,82.66666666666667,6.766666666666666,2019,7.309105199518342,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Tom Clancy's The Division 2
3700,86.33333333333333,8.433333333333332,2013,7.615412414965987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomb Raider
3701,85.5,7.9,2014,7.540173855633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tomb Raider: Definitive Edition
3702,71.0,7.7,2014,6.621082125603873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Tomodachi Life
3703,35.5,1.8,2015,3.894949494949495,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tony Hawk's Pro Skater 5
3704,80.0,7.5,2017,7.268050276368594,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Tooth and Tail
3705,79.66666666666667,6.666666666666667,2019,7.207254314596287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Torchlight II
3706,56.5,5.65,2015,5.559116369741371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toren
3707,78.66666666666667,6.833333333333333,2017,7.15853593083525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Torment: Tides of Numenera
3708,72.0,8.0,2015,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tormentum - Dark Sorrow
3709,75.0,7.7,2018,6.911874548345132,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Arena
3710,80.0,7.3,2015,7.268050276368594,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Attila
3711,76.0,4.3,2013,6.980890527393748,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Rome II
3712,63.0,4.5,2013,6.0412192304274415,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Rome II - Caesar in Gaul
3713,62.0,5.1,2017,6.196847260483622,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Rome II - Empire Divided
3714,85.0,7.9,2019,7.522535211267606,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Three Kingdoms
3715,67.0,6.389473684210527,2019,6.455919965827083,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: Three Kingdoms - Eight Princes
3716,86.0,7.4,2016,7.557812500000002,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Total War: WARHAMMER
3717,72.0,4.5,2016,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Total War: WARHAMMER - Call of the Beastmen
3718,76.0,6.4,2016,6.980890527393748,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Total War: WARHAMMER - Realm of the Wood Elves
3719,87.0,7.6,2017,7.730612244897956,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: WARHAMMER II
3720,83.0,7.6,2018,7.325162017469709,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: WARHAMMER II - Curse of the Vampire Coast
3721,84.0,7.1,2018,7.310771581359817,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Total War: WARHAMMER II - Rise of the Tomb Kings
3722,55.0,5.4,2016,5.8284900284900285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Touhou Genso Rondo: Bullet Ballet
3723,70.0,6.7,2017,6.714134938538741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Touhou Genso Wanderer
3724,64.0,6.8,2018,6.168317201562236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Touhou Genso Wanderer Reloaded
3725,40.0,3.8,2017,3.7230769230769227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Touhou Kobuto V: Burst Battle
3726,58.0,7.1,2016,6.064729729729731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Touhou: Scarlet Curiosity
3727,77.0,7.5,2017,7.026298391494004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Toukiden 2
3728,74.0,7.4,2015,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toukiden: Kiwami
3729,71.0,8.0,2014,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toukiden: The Age of Demons
3730,53.0,5.3,2014,5.647437114380636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tour de France 2014
3731,57.0,5.5,2018,5.472210012210013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Tour de France 2018
3732,72.0,6.8,2017,6.72193452683688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tower 57
3733,72.0,6.533333333333334,2014,6.735966102097231,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Tower of Guns
3734,77.0,8.1,2018,7.026298391494004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tower of Time
3735,84.66666666666667,7.0,2015,7.576424922054836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TowerFall Ascension
3736,64.0,6.221666666666667,2018,6.168317201562236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Townsmen
3737,71.0,6.6285024154589465,2016,6.621082125603873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Toy Odyssey: The Lost and Found
3738,61.0,7.75,2015,6.0399395855508695,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Toy Soldiers: War Chest
3739,58.0,6.6,2014,6.064729729729731,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Toy Stunt Bike
3740,69.0,6.3,2014,6.605925653294072,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Toybox Turbos
3741,64.0,5.0,2018,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Track Lab
3742,79.0,7.7,2013,7.1832070707070725,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,TrackMania 2 Valley
3743,78.66666666666667,7.3,2016,7.15853593083525,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Trackmania Turbo
3744,64.66666666666667,6.300571792879484,2018,6.281330714735045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Trailblazers
3745,67.0,6.9,2014,6.455919965827083,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Fever
3746,56.0,6.1,2018,5.646022727272729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Train Sim World
3747,72.0,5.666666666666667,2018,6.706401521482096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transference
3748,75.33333333333333,7.466666666666666,2015,6.906970963997417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transformers: Devastation
3749,45.75,4.8999999999999995,2014,4.780922123015873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Transformers: Rise of the Dark Spark
3750,84.0,8.466666666666667,2015,7.40271217831314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Transistor
3751,71.0,7.5,2016,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Transport Fever
3752,80.0,7.274042553191491,2018,7.268050276368594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transpose
3753,61.0,6.5,2015,5.9864039408866985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Traverser
3754,67.0,7.8,2019,6.455919965827083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Travis Strikes Again: No More Heroes
3755,67.0,3.0,2019,6.455919965827083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Travis Strikes Again: No More Heroes - Complete Edition
3756,85.0,6.8,2013,7.522535211267606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Trials Evolution: Gold Edition
3757,79.66666666666667,7.033333333333334,2014,7.239769207814754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Trials Fusion
3758,81.25,6.074999999999999,2019,7.268276693114929,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Trials Rising
3759,55.333333333333336,6.233333333333333,2016,5.596839407506074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trials of the Blood Dragon
3760,72.0,7.107854406130268,2017,6.739603139176246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tricky Towers
3761,65.0,7.4,2016,6.375791893818464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Trillion: God of Destruction
3762,84.0,7.6,2013,7.310771581359817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trine 2: Complete Story
3763,68.0,7.2,2015,6.45159416985534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trine 3: The Artifacts of Power
3764,80.5,7.9750000000000005,2019,7.289780235386764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trine 4: The Nightmare Prince
3765,39.0,4.6,2017,4.544444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Troll and I
3766,75.5,7.05,2014,6.9463825378694395,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tropico 5
3767,75.0,6.3,2016,6.911874548345132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tropico 5 Penultimate Edition
3768,77.0,6.85,2019,7.01154650020454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tropico 6
3769,76.0,7.9,2019,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trover Saves the Universe
3770,76.0,6.81111111111111,2019,6.980890527393748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Truberbrook
3771,66.0,4.5,2019,6.423721167641541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Truberbrook: A Nerd Saves the World
3772,60.0,5.781818181818182,2019,5.883031910618117,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Truck Racing Championship
3773,49.0,5.320000000000002,2017,5.290285714285717,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Trulon: The Shadow Engine
3774,69.0,7.2,2016,6.605925653294072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tumble VR
3775,78.0,7.3,2017,7.042202473015331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TumbleSeed
3776,71.0,4.8,2016,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tumblestone
3777,67.0,6.15,2016,6.455919965827083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TurnOn
3778,58.0,4.659999999999998,2019,6.064729729729731,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Turok 2: Seeds of Evil Remaster
3779,67.0,7.4,2015,6.455919965827083,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Turok Remastered
3780,41.0,4.41,2014,4.4675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Turtle Tale
3781,62.0,6.2141414141414115,2018,6.196847260483622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TurtlePop: Journey to Freedom
3782,83.0,7.4,2018,7.325162017469709,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Two Point Hospital
3783,84.0,7.2,2014,7.310771581359817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TxK
3784,57.0,7.0,2015,5.472210012210013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typoman
3785,70.5,6.4565315315315335,2017,6.563275957516838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Typoman: Revised
3786,80.0,7.8,2016,7.268050276368594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tyranny
3787,67.0,6.8,2017,6.455919965827083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tyranny: Bastard's Wound
3788,72.0,6.0,2016,6.72193452683688,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,UEFA EURO 2016
3789,84.0,7.8,2014,7.310771581359817,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Ultimate General: Gettysburg
3790,77.0,7.4,2016,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultimate Marvel vs. Capcom 3
3791,69.0,7.7,2014,6.605925653294072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultimate NES Remix
3792,66.0,6.6,2017,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultra Street Fighter II: The Final Challengers
3793,79.33333333333333,6.8999999999999995,2014,7.085671908144467,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultra Street Fighter IV
3794,73.0,6.5,2015,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ultratron
3795,37.0,2.2,2016,3.8709401709401705,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Umbrella Corps
3796,87.0,7.9,2018,7.730612244897956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unavowed
3797,62.0,6.308783959274845,2017,5.964107213335658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unbox: Newbie's Adventure
3798,58.666666666666664,4.800000000000001,2016,5.719383420670918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uncanny Valley
3799,65.0,7.8,2013,6.375791893818464,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Unchained Blades
3800,93.0,8.4,2016,8.554545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uncharted 4: A Thief's End
3801,84.0,7.9,2017,7.310771581359817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uncharted: The Lost Legacy
3802,86.0,8.5,2015,7.557812500000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uncharted: The Nathan Drake Collection
