,openscore,name,year_x,metascore,userscore,year_y,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling
215,78,Plants vs Zombies: Garden Warfare,2014,76.33333333333333,7.6000000000000005,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
216,78,Five Nights at Freddy's,2014,78.0,7.1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,78,GRID Autosport,2014,76.75,6.85,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
218,78,Warriors Orochi 3 Ultimate,2014,75.0,6.85,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,78,ETHER One,2014,78.5,5.85,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
220,78,Ziggurat,2014,80.0,7.0,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
221,78,Mario Golf: World Tour,2014,78.0,8.0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,78,Escape Goat 2,2014,76.0,7.5,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,77,Sleeping Dogs: Definitive Edition,2014,76.0,7.55,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,77,Scrolls,2014,73.0,7.5,2014,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
225,77,Xeodrifter,2014,73.66666666666667,6.033333333333334,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,77,Game of Thrones: Episode One - Iron From Ice,2014,77.33333333333333,7.5,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,77,Dark Souls II: Crown of the Old Iron King,2014,81.0,7.85,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228,77,Killzone: Shadow Fall - Intercept,2014,72.0,6.7,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,77,Infested Planet,2014,75.0,7.7,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
230,77,Tales of Hearts R,2014,76.0,8.1,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,77,Fenix Rage,2014,75.0,6.9,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,77,Minimum,2014,69.0,6.5,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,77,The Wolf Among Us: Episode 4 - In Sheep's Clothing,2014,74.5,8.35,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,77,Strider,2014,75.4,7.279999999999999,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,77,Outlast: Whistleblower,2014,73.0,7.8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,77,CastleStorm: Definitive Edition,2014,74.0,6.1,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,77,GoD Factory: Wingmen,2014,76.0,6.6,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
238,77,Life Goes On,2014,73.0,7.2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,76,The Walking Dead: Season Two Episode 4 - Amid the Ruins,2014,75.66666666666667,7.733333333333333,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,76,Don't Starve: Console Edition,2014,78.0,7.1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,76,Armillo,2014,72.0,8.0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,76,A Golden Wake,2014,68.0,6.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,76,Warlock 2: The Exiled,2014,73.0,7.1,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
244,76,Sherlock Holmes: Crimes & Punishments,2014,74.0,7.233333333333333,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,76,Project Spark,2014,73.0,6.9,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,76,OlliOlli,2014,78.5,7.15,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,76,Space Run,2014,73.0,7.6,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
248,76,MouseCraft,2014,72.0,6.25,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,76,Shantae: Risky's Revenge - Director's Cut,2014,74.0,7.4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,76,Dance Central Spotlight,2014,74.0,6.7,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,76,Killer Instinct,2014,73.0,6.3,2013,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,76,Hyrule Warriors,2014,76.0,8.3,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,76,Tropico 5,2014,75.5,7.05,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,76,The Room,2014,74.0,7.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,76,Ultra Street Fighter IV,2014,79.33333333333333,6.8999999999999995,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,76,inFamous: First Light,2014,73.0,7.4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,75,Chariot,2014,75.0,7.533333333333334,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,75,Wii Fit U,2014,72.0,7.7,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259,75,Jazzpunk,2014,75.0,7.7,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,75,Football Manager 2015,2014,80.0,6.1,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,75,Gigantic Army,2014,73.0,6.4,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,75,D4: Dark Dreams Don't Die,2014,71.5,7.1,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
263,75,Heavy Bullets,2014,72.0,7.6,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,75,Metal Gear Solid V: Ground Zeroes,2014,77.0,6.5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,75,MIND: Path to Thalamus,2014,75.0,6.8,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,75,Super Ultra Dead Rising 3' Arcade Remix Hyper Edition EX Plus Alpha,2014,75.0,6.2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,75,Ultimate NES Remix,2014,69.0,7.7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,74,Dreamfall Chapters Book One: Reborn,2014,72.0,7.6,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
269,74,NES Remix 2,2014,73.0,8.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,74,Destiny,2014,75.5,5.8,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,74,The Fall,2014,72.66666666666667,7.366666666666667,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,74,Banished,2014,73.0,8.1,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,74,Saturday Morning RPG,2014,68.0,6.9,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,74,Hohokum,2014,75.0,6.4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,74,Roundabout,2014,74.5,6.6,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,74,Grim Legends: The Forsaken Bride,2014,74.0,6.844497607655506,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,74,Tomodachi Life,2014,71.0,7.7,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
278,74,Borderlands: The Pre-Sequel,2014,75.33333333333333,6.266666666666667,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,74,Road Not Taken,2014,72.5,6.05,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,74,Just Dance 2015,2014,71.0,6.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,74,LEGO Batman 3: Beyond Gotham,2014,73.5,6.9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,73,The Incredible Adventures of Van Helsing II,2014,71.5,7.25,2015,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
283,73,Octodad: Dadliest Catch,2014,69.0,7.199999999999999,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,73,MotoGP 14,2014,73.0,6.5,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
285,73,Watch Dogs: Bad Blood,2014,76.0,7.2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,73,Lara Croft and the Temple of Osiris,2014,73.0,6.033333333333334,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,73,Toybox Turbos,2014,69.0,6.3,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
288,73,Always Sometimes Monsters,2014,73.0,7.2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,73,Runers,2014,68.0,6.9,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,73,Titanfall: Expedition,2014,73.0,4.7,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
291,73,Screencheat,2014,70.66666666666667,6.4547197640117995,2015,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
292,73,Anomaly Defenders,2014,70.0,6.5,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
293,72,The Evil Within,2014,74.0,7.033333333333334,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,72,Tengami,2014,70.0,7.6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,72,Spy Chameleon,2014,71.0,6.4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,72,Richard & Alice,2014,70.0,6.8,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,72,Unepic,2014,69.0,7.05,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,72,FRACT OSC,2014,75.0,6.1,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
299,72,Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,2014,74.0,7.7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,72,Shadows: Heretic Kingdoms,2014,74.0,7.1,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
301,72,Dynasty Warriors 8: Xtreme Legends Complete Edition,2014,69.0,7.1,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,72,Mercenary Kings,2014,73.0,6.15,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,72,Futuridium EP Deluxe,2014,69.0,6.15,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,72,Neverending Nightmares,2014,71.0,7.05,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,72,Starwhal,2014,69.0,6.687573964497041,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,72,continue?9876543210,2014,62.0,6.3,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,71,Cloudbuilt,2014,72.0,7.7,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,71,Hatoful Boyfriend,2014,72.0,6.6,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,71,Worms Battlegrounds,2014,66.0,6.0,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
310,71,Full Bore,2014,72.0,6.9,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,71,Never Alone,2014,70.33333333333333,6.533333333333332,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,71,Disney Infinity 2.0 Edition,2014,72.0,5.25,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,71,Lethal League,2014,82.0,7.7,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,71,Costume Quest 2,2014,71.0,7.1,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315,71,One Piece: Unlimited World Red,2014,68.5,7.550000000000001,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,71,Elliot Quest,2014,76.0,7.5,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,71,Dead Nation: Apocalypse Edition,2014,74.0,7.1,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
318,71,The Marvellous Miss Take,2014,69.0,6.4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,71,Pure Pool,2014,71.5,7.45,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,71,Assassin's Creed Unity,2014,70.66666666666667,4.3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,71,LEGO The Hobbit,2014,70.5,6.699999999999999,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,71,The Last Federation,2014,72.0,6.9,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
323,71,Rollers of the Realm,2014,68.0,7.4,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,71,Call of Duty: Ghosts - Devastation,2014,70.0,5.8,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325,70,Sniper Elite III,2014,67.0,6.833333333333333,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
326,70,The Elder Scrolls Online,2014,71.0,5.8,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
327,70,Loadout,2014,65.5,6.6,2013,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
328,70,The Old City: Leviathan,2014,62.0,5.6,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,70,10 Second Ninja,2014,72.0,7.4,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,70,Warface,2014,62.0,4.2,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,70,Dead Rising 3: Apocalypse Edition,2014,70.0,5.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,70,Unrest,2014,65.0,5.8,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
333,70,The LEGO Movie Videogame,2014,69.25,7.075,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,70,Gauntlet,2014,68.0,7.1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,70,The Sims 4,2014,67.33333333333333,3.633333333333333,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
336,70,Tesla Effect: A Tex Murphy Adventure,2014,68.0,8.5,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,70,Strike Vector,2014,73.0,7.7,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,69,Might & Magic X: Legacy,2014,71.0,7.3,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
339,69,Cosmophony,2014,73.0,7.0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,69,Lords of the Fallen,2014,70.66666666666667,6.633333333333333,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
341,69,Tower of Guns,2014,72.0,6.533333333333334,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,69,Elegy for a Dead World,2014,65.0,6.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,69,Lumino City,2014,70.0,7.6,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,69,Mega Coin Squad,2014,74.0,6.4,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,69,Paper Monsters Recut,2014,74.0,8.0,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,69,The Last Tinker: City of Colors,2014,69.0,6.449999999999999,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,69,Men of War: Assault Squad 2,2014,68.0,6.3,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
348,69,EA Sports UFC,2014,70.0,6.15,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,69,CounterSpy,2014,67.0,6.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,69,Assetto Corsa,2014,73.66666666666667,7.0,2015,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
351,69,Driveclub,2014,71.0,6.3,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
352,69,Hack 'n' Slash,2014,73.0,5.3,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,69,Squids Odyssey,2014,70.0,6.4820796460176995,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
354,69,Ancient Space,2014,68.0,7.4,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
355,69,Gods Will Be Watching,2014,64.0,6.4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,69,BlazeRush,2014,66.0,8.3,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
357,68,Styx: Master of Shadows,2014,70.0,6.933333333333333,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,68,Velocibox,2014,62.0,5.6,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,68,The Witcher Adventure Game,2014,68.0,6.0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,68,Magicka: Wizard Wars,2014,69.0,7.3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,68,Stronghold: Crusader II,2014,65.0,6.2,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
362,68,Starpoint Gemini 2,2014,70.5,8.1,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
363,68,iO,2014,68.0,6.480813953488374,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,68,Sparkle 2,2014,65.5,6.186021505376345,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,68,Shadowgate,2014,68.0,7.1,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,68,"Warhammer 40,000: Armageddon",2014,68.0,6.7,2014,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
367,68,Lichdom: Battlemage,2014,69.0,6.8,2014,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
368,68,Train Fever,2014,67.0,6.9,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,67,King Oddball,2014,64.66666666666667,5.707222222222222,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,67,Cloud Chamber,2014,74.0,7.3,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
371,67,A Bird Story,2014,66.0,6.9,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,67,How to Survive: Storm Warning Edition,2014,65.0,6.3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,67,Entwined,2014,59.0,6.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,67,Halfway,2014,69.0,6.1,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
375,67,The Golf Club,2014,66.66666666666667,5.966666666666668,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
376,67,Sunset Overdrive and the Mystery of the Mooil Rig!,2014,65.0,7.3,2014,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
377,67,Full Mojo Rampage,2014,66.0,6.0,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
378,67,Kromaia Omega,2014,68.0,5.9,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,67,Call of Duty: Ghosts - Onslaught,2014,65.0,4.1,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,67,Flockers,2014,64.0,4.8999999999999995,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,67,Abyss Odyssey,2014,67.66666666666667,6.7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,66,Strike Suit Zero: Director's Cut,2014,67.5,6.0,2014,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
383,66,Blackguards,2014,68.0,7.1,2013,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
384,66,Wii Sports Club,2014,68.0,7.0,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385,66,Yoshi's New Island,2014,64.0,6.2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,66,Among the Sleep,2014,66.0,6.9,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
387,66,CONSORTIUM,2014,66.0,7.3,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,65,MXGP: The Official Motocross Videogame,2014,67.0,6.3999999999999995,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
389,65,Schrodinger's Cat and the Raiders of the Lost Quark,2014,60.0,6.154022988505748,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,65,Assassin's Creed Liberation HD,2014,64.0,5.8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,65,Lovely Planet,2014,65.0,5.8,2016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
392,65,Planetary Annihilation,2014,62.0,5.7,2013,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
393,65,Thief,2014,68.66666666666667,6.033333333333334,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,64,NaissanceE,2014,66.0,7.1,2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395,64,Whispering Willows,2014,63.5,6.449999999999999,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,64,Secret Ponchos,2014,64.0,6.6,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
397,64,A City Sleeps,2014,61.0,6.2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,64,Munin,2014,68.0,6.8,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,64,"Sir, You Are Being Hunted",2014,63.0,6.5,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,63,Dusty Revenge,2014,64.0,6.9,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,63,Kinect Sports Rivals,2014,60.0,5.0,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
402,63,KickBeat: Special Edition,2014,60.0,4.3,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,63,Tennis in the Face,2014,68.0,4.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,63,Back to Bed,2014,59.5,5.6,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,63,Akiba's Trip: Undead & Undressed,2014,59.333333333333336,7.3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,63,Sixty Second Shooter Prime,2014,61.0,7.2,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,62,Concursion,2014,66.0,7.5,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,62,Castlevania: Lords of Shadow 2,2014,63.666666666666664,7.766666666666667,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,62,Crimsonland,2014,64.66666666666667,6.3999999999999995,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,62,The Crew,2014,65.33333333333333,5.766666666666667,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
411,61,Quest for Infamy,2014,63.0,7.4,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,61,Tiny Troopers: Joint Ops,2014,62.0,5.1,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,61,Mitsurugi Kamui Hikae,2014,58.0,4.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,61,Surgeon Simulator: Anniversary Edition,2014,56.0,5.0,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,61,NHL 15,2014,59.5,3.45,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,60,Murdered: Soul Suspect,2014,56.333333333333336,7.099999999999999,2014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,60,Lifeless Planet,2014,59.0,6.8,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,60,WWE 2K15,2014,59.0,5.199999999999999,2014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
419,60,Betrayer,2014,62.0,7.2,2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420,60,Risen 3: Titan Lords,2014,48.333333333333336,4.733333333333333,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
421,60,Destiny: The Dark Below,2014,63.0,3.1,2014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,60,Tetris Ultimate,2014,63.5,4.300000000000001,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,60,1954: Alcatraz,2014,58.0,6.3,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,60,Goat Simulator,2014,57.666666666666664,6.233333333333333,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425,60,DeadCore,2014,78.0,6.7,2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426,59,Shadow Puppeteer,2014,57.0,6.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,59,The Castle Doctrine,2014,58.0,6.9,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
428,59,F1 2014,2014,62.333333333333336,4.266666666666667,2014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
429,58,LIGHT,2014,49.0,5.1,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,58,Farming Simulator 15,2014,59.0,6.5,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
431,58,Monochroma,2014,60.5,6.652205882352942,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,58,Moebius: Empire Rising,2014,54.0,6.2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,57,Natural Doctrine,2014,56.5,6.6,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
434,57,NBA Live 15,2014,56.0,6.35,2014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
435,57,Randal's Monday,2014,57.0,6.7,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,57,Batman: Arkham Origins Blackgate - Deluxe Edition,2014,60.666666666666664,6.2,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,56,Nether,2014,57.0,4.6,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
438,56,Magic: Duels of the Planeswalkers 2015,2014,60.0,3.2,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
