,name,platform,metascore,userscore,year,mean_userscore
2414,Legendary Gary,PC,78,7.042187500000001,2018,7.042187500000001
2415,The Missing: JJ Macfield and the Island of Memories,PS4,77,6.9,2018,6.924427480916032
2416,Regalia: Of Men and Monarchs - Royal Edition,XONE,77,6.924427480916032,2018,6.924427480916032
2417,Railway Empire,XONE,77,7.0,2018,6.924427480916032
2418,Tower of Time,PC,77,8.1,2018,6.924427480916032
2419,Just Dance 2019,XONE,77,5.3,2018,6.924427480916032
2420,No Man's Sky,XONE,77,7.6,2018,6.924427480916032
2421,Nintendo Labo: Toycon 01 Variety Kit,Switch,77,6.9,2018,6.924427480916032
2422,Mega Man 11,XONE,77,8.3,2018,6.924427480916032
2423,1979 Revolution: Black Friday,Switch,77,7.7,2018,6.924427480916032
2424,Flashback,Switch,77,8.1,2018,6.924427480916032
2425,Bloodstained: Curse of the Moon,PC,77,7.5,2018,6.924427480916032
2426,EA Sports UFC 3,XONE,77,5.4,2018,6.924427480916032
2427,Pinstripe,Switch,77,7.6,2018,6.924427480916032
2428,The Walking Dead: The Telltale Series - The Final Season,PC,77,7.7,2018,6.924427480916032
2429,Final Fantasy XV: Royal Edition,PS4,77,8.7,2018,6.924427480916032
2430,ONRUSH,XONE,77,6.0,2018,6.924427480916032
2431,Little Red Lie,PS4,77,3.7,2018,6.924427480916032
2432,Ancestors Legacy,PC,77,7.4,2018,6.924427480916032
2433,11-11: Memories Retold,XONE,77,7.7,2018,6.924427480916032
2434,Shadows: Awakening,PC,77,7.3,2018,6.924427480916032
2435,Bomb Chicken,Switch,77,8.0,2018,6.924427480916032
2436,The Adventure Pals,Switch,77,7.6,2018,6.924427480916032
2437,The Council - Episode 3: Ripples,XONE,77,6.924427480916032,2018,6.924427480916032
2438,Wulverblade,XONE,77,8.4,2018,6.924427480916032
2439,20XX,Switch,77,7.8,2018,6.924427480916032
2440,11-11: Memories Retold,PS4,77,8.2,2018,6.924427480916032
2441,Unravel Two,PS4,77,7.7,2018,6.924427480916032
2442,Shadow of the Tomb Raider,PC,77,6.8,2018,6.924427480916032
2443,Outlast: Bundle of Terror,Switch,77,7.9,2018,6.924427480916032
2444,The Sims 4: Get Famous,PC,77,5.7,2018,6.924427480916032
2445,Solo,PC,77,6.6,2018,6.924427480916032
2446,Super Mega Baseball 2,PS4,77,6.5,2018,6.924427480916032
2447,A Case of Distrust,PC,77,5.6,2018,6.924427480916032
2448,Batman: The Enemy Within - Episode 4: What Ails You,PC,77,7.4,2018,6.924427480916032
2449,Valiant Hearts: The Great War,Switch,77,7.7,2018,6.924427480916032
2450,The Vanishing of Ethan Carter,XONE,77,8.0,2018,6.924427480916032
2451,Donut County,PC,77,7.4,2018,6.924427480916032
2452,Mega Man Legacy Collection 2,Switch,77,7.4,2018,6.924427480916032
2453,Batman: The Enemy Within - Episode 4: What Ails You,PS4,77,7.1,2018,6.924427480916032
2454,Remothered: Tormented Fathers,PC,77,7.9,2018,6.924427480916032
2455,Horizon Chase Turbo,XONE,77,8.2,2018,6.924427480916032
2456,WWE 2K19,XONE,77,4.5,2018,6.924427480916032
2457,WWE 2K19,PS4,77,5.6,2018,6.924427480916032
2458,Mothergunship,XONE,77,7.6,2018,6.924427480916032
2459,Football Manager Touch 2018,Switch,77,7.1,2018,6.924427480916032
2460,The World Ends with You: Final Remix,Switch,77,7.0,2018,6.924427480916032
2461,The Shapeshifting Detective,XONE,77,5.8,2018,6.924427480916032
2462,Blasters of the Universe,PS4,76,7.4,2018,6.957031250000001
2463,Q.U.B.E. 2,PC,76,7.4,2018,6.957031250000001
2464,Disgaea 1 Complete,Switch,76,7.4,2018,6.957031250000001
2465,BlazBlue: Cross Tag Battle,PS4,76,6.5,2018,6.957031250000001
2466,Kerbal Space Program: Making History,PC,76,6.5,2018,6.957031250000001
2467,Wizard of Legend,Switch,76,7.5,2018,6.957031250000001
2468,The Council - Episode 2: Hide and Seek,XONE,76,6.957031250000001,2018,6.957031250000001
2469,Frozen Synapse 2,PC,76,7.2,2018,6.957031250000001
2470,Q.U.B.E. 2,PS4,76,7.1,2018,6.957031250000001
2471,Unravel Two,PC,76,6.2,2018,6.957031250000001
2472,NBA 2K19,PC,76,2.3,2018,6.957031250000001
2473,Last Day of June,Switch,76,7.6,2018,6.957031250000001
2474,de Blob 2,XONE,76,7.3,2018,6.957031250000001
2475,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,PC,76,7.7,2018,6.957031250000001
2476,Super Chariot,Switch,76,7.6,2018,6.957031250000001
2477,Aegis Defenders,PC,76,6.957031250000001,2018,6.957031250000001
2478,Friday the 13th: Killer Puzzle,Switch,76,7.8,2018,6.957031250000001
2479,Crash Bandicoot N. Sane Trilogy,PC,76,8.1,2018,6.957031250000001
2480,The Elder Scrolls Online: Summerset,PS4,76,5.6,2018,6.957031250000001
2481,Masters of Anima,Switch,76,6.6,2018,6.957031250000001
2482,Wulverblade,PS4,76,6.4,2018,6.957031250000001
2483,Super Mario Party,Switch,76,7.5,2018,6.957031250000001
2484,Sushi Striker: The Way of Sushido,Switch,76,7.9,2018,6.957031250000001
2485,Candleman: The Complete Journey,PC,76,7.0,2018,6.957031250000001
2486,Sundered: Eldritch Edition,Switch,76,7.7,2018,6.957031250000001
2487,Bombslinger,Switch,76,6.8,2018,6.957031250000001
2488,Kingdom Come: Deliverance,PC,76,8.1,2018,6.957031250000001
2489,Mutant Year Zero: Road to Eden,PS4,76,7.6,2018,6.957031250000001
2490,Capcom Beat 'Em Up Bundle,XONE,76,7.8,2018,6.957031250000001
2491,Surviving Mars,PC,76,6.5,2018,6.957031250000001
2492,Wasteland 2: Director's Cut,Switch,76,7.5,2018,6.957031250000001
2493,One Piece: Pirate Warriors 3 - Deluxe Edition,Switch,76,8.2,2018,6.957031250000001
2494,Planet Alpha,Switch,76,7.7,2018,6.957031250000001
2495,Marvel's Spider-Man: The Heist,PS4,76,6.8,2018,6.957031250000001
2496,Surviving Mars,XONE,76,6.2,2018,6.957031250000001
2497,Pode,Switch,76,7.7,2018,6.957031250000001
2498,Aggressors: Ancient Rome,PC,76,8.0,2018,6.957031250000001
2499,Forgotton Anne,PC,76,7.2,2018,6.957031250000001
2500,Artifact,PC,76,2.1,2018,6.957031250000001
2501,RIDE 3,XONE,76,7.4,2018,6.957031250000001
2502,Jurassic World Evolution,XONE,76,6.1,2018,6.957031250000001
2503,Shenmue I & II,PC,76,7.8,2018,6.957031250000001
2504,Horizon Chase Turbo,PC,76,8.2,2018,6.957031250000001
2505,Shadow Bug,Switch,75,5.8,2018,6.8630769230769255
2506,A Total War Saga: Thrones of Britannia,PC,75,5.3,2018,6.8630769230769255
2507,Prey: Mooncrash,PC,75,6.1,2018,6.8630769230769255
2508,Star Control: Origins,PC,75,5.7,2018,6.8630769230769255
2509,SteamWorld Dig: A Fistful of Dirt,Switch,75,7.7,2018,6.8630769230769255
2510,Shadow of the Tomb Raider,PS4,75,7.4,2018,6.8630769230769255
2511,The Awesome Adventures of Captain Spirit,PS4,75,7.2,2018,6.8630769230769255
2512,Strange Brigade,XONE,75,5.6,2018,6.8630769230769255
2513,Kenshi,PC,75,8.1,2018,6.8630769230769255
2514,Tempest 4000,XONE,75,6.8,2018,6.8630769230769255
2515,Mario Tennis Aces,Switch,75,7.1,2018,6.8630769230769255
2516,LEGO DC Super-Villains,Switch,75,7.7,2018,6.8630769230769255
2517,EA Sports UFC 3,PS4,75,3.6,2018,6.8630769230769255
2518,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,PS4,75,7.1,2018,6.8630769230769255
2519,Sega Genesis Classics,PS4,75,7.4,2018,6.8630769230769255
2520,Hakuoki: Edo Blossoms,VITA,75,6.9,2018,6.8630769230769255
2521,The Golf Club 2019 featuring PGA Tour,PS4,75,6.0,2018,6.8630769230769255
2522,Tesla vs Lovecraft,XONE,75,7.3,2018,6.8630769230769255
2523,Remothered: Tormented Fathers,PS4,75,8.0,2018,6.8630769230769255
2524,Old School Musical,Switch,75,7.6,2018,6.8630769230769255
2525,Bomber Crew,Switch,75,7.6,2018,6.8630769230769255
2526,Cattails,Switch,75,7.3,2018,6.8630769230769255
2527,Donut County,PS4,75,6.5,2018,6.8630769230769255
2528,Tempest 4000,PS4,75,4.8,2018,6.8630769230769255
2529,Figment,Switch,75,7.7,2018,6.8630769230769255
2530,Blade Strangers,Switch,75,7.8,2018,6.8630769230769255
2531,The Council - Episode 4: Burning Bridges,PS4,75,5.5,2018,6.8630769230769255
2532,Labyrinth of Refrain: Coven of Dusk,Switch,75,7.7,2018,6.8630769230769255
2533,ONRUSH,PS4,75,6.0,2018,6.8630769230769255
2534,The Council - Episode 1: The Mad Ones,PS4,75,7.3,2018,6.8630769230769255
2535,Labyrinth of Refrain: Coven of Dusk,PS4,75,6.9,2018,6.8630769230769255
2536,Aqua Kitty UDX,Switch,75,7.7,2018,6.8630769230769255
2537,Crossing Souls,PS4,75,7.1,2018,6.8630769230769255
2538,Full Metal Furies,XONE,75,6.0,2018,6.8630769230769255
2539,Battlezone: Gold Edition,XONE,75,6.8630769230769255,2018,6.8630769230769255
2540,Persona Dancing: Endless Night Collection,PS4,75,6.6,2018,6.8630769230769255
2541,Attack on Titan 2,PS4,75,7.2,2018,6.8630769230769255
2542,Ghost of a Tale,PC,75,8.4,2018,6.8630769230769255
2543,Another World,Switch,75,7.0,2018,6.8630769230769255
2544,Bad North,PC,75,7.2,2018,6.8630769230769255
2545,NBA Live 19,XONE,75,6.8,2018,6.8630769230769255
2546,Nidhogg 2,Switch,75,7.6,2018,6.8630769230769255
2547,Omensight,PC,75,6.6,2018,6.8630769230769255
2548,Marvel's Spider-Man: Silver Lining,PS4,75,7.1,2018,6.8630769230769255
2549,Shenmue I & II,PS4,75,8.0,2018,6.8630769230769255
2550,Pocket Rumble,Switch,75,7.5,2018,6.8630769230769255
2551,Total War: Arena,PC,75,7.7,2018,6.8630769230769255
2552,The Gardens Between,PS4,74,6.0,2018,6.772950819672131
2553,Pato Box,Switch,74,7.5,2018,6.772950819672131
2554,Tricky Towers,Switch,74,7.6,2018,6.772950819672131
2555,Minit,XONE,74,5.4,2018,6.772950819672131
2556,Aegis Defenders,Switch,74,7.2,2018,6.772950819672131
2557,Furi,Switch,74,7.4,2018,6.772950819672131
2558,Sky Force Reloaded,Switch,74,7.6,2018,6.772950819672131
2559,LEGO DC Super-Villains,PS4,74,6.8,2018,6.772950819672131
2560,Bladed Fury,PC,74,8.3,2018,6.772950819672131
2561,Lode Runner Legacy,Switch,74,7.5,2018,6.772950819672131
2562,Overload,PC,74,7.5,2018,6.772950819672131
2563,The Room,Switch,74,7.4,2018,6.772950819672131
2564,ICEY,Switch,74,7.7,2018,6.772950819672131
2565,Semblance,Switch,74,7.2,2018,6.772950819672131
2566,Starlink: Battle for Atlas,Switch,74,7.9,2018,6.772950819672131
2567,The Alliance Alive,3DS,74,8.2,2018,6.772950819672131
2568,Broken Sword 5 - The Serpent's Curse,Switch,74,7.4,2018,6.772950819672131
2569,Immortal Redneck,Switch,74,7.4,2018,6.772950819672131
2570,Masters of Anima,PS4,74,3.9,2018,6.772950819672131
2571,Moonlighter,PC,74,7.4,2018,6.772950819672131
2572,Railway Empire,PC,74,6.5,2018,6.772950819672131
2573,Omensight,PS4,74,6.9,2018,6.772950819672131
2574,Tesla vs Lovecraft,Switch,74,7.2,2018,6.772950819672131
2575,Where the Water Tastes Like Wine,PC,74,5.0,2018,6.772950819672131
2576,Masters of Anima,XONE,74,6.772950819672131,2018,6.772950819672131
2577,Jotun: Valhalla Edition,Switch,74,6.9,2018,6.772950819672131
2578,Nantucket,PC,74,7.5,2018,6.772950819672131
2579,Ys: Memories of Celceta,PC,74,7.0,2018,6.772950819672131
2580,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,PS4,74,6.8,2018,6.772950819672131
2581,Yonder: The Cloud Catcher Chronicles,Switch,74,7.6,2018,6.772950819672131
2582,Marble It Up!,Switch,74,7.4,2018,6.772950819672131
2583,Castlevania Requiem: Symphony of the Night & Rondo of Blood,PS4,74,6.9,2018,6.772950819672131
2584,Clustertruck,Switch,74,6.7,2018,6.772950819672131
2585,GRIP: Combat Racing,PC,74,7.6,2018,6.772950819672131
2586,The Swords of Ditto,PC,74,6.3,2018,6.772950819672131
2587,The Fall Part 2: Unbound,XONE,74,6.772950819672131,2018,6.772950819672131
2588,Giana Sisters: Twisted Dreams - Owltimate Edition,Switch,74,7.4,2018,6.772950819672131
2589,Luigi's Mansion,3DS,74,8.0,2018,6.772950819672131
2590,Attack on Titan 2,XONE,74,6.5,2018,6.772950819672131
2591,2064: Read Only Memories INTEGRAL,Switch,74,6.4,2018,6.772950819672131
2592,Beholder: Complete Edition,XONE,74,6.772950819672131,2018,6.772950819672131
2593,Dead In Vinland,PC,74,7.1,2018,6.772950819672131
2594,LEGO The Incredibles,XONE,74,6.8,2018,6.772950819672131
2595,Paladins: Champions of the Realm,Switch,74,7.5,2018,6.772950819672131
2596,The Swords of Ditto,PS4,74,6.6,2018,6.772950819672131
2597,Bomber Crew,XONE,74,5.5,2018,6.772950819672131
2598,Shenmue I & II,XONE,74,8.0,2018,6.772950819672131
2599,Phantom Doctrine,PC,73,7.4,2018,6.614406779661015
2600,Disc Jam,Switch,73,7.6,2018,6.614406779661015
2601,11-11: Memories Retold,PC,73,6.9,2018,6.614406779661015
2602,NBA Live 19,PS4,73,6.4,2018,6.614406779661015
2603,A Normal Lost Phone,Switch,73,7.0,2018,6.614406779661015
2604,Quarantine Circular,PC,73,7.0,2018,6.614406779661015
2605,Battlefield V,PS4,73,2.3,2018,6.614406779661015
2606,Tesla vs Lovecraft,PC,73,6.614406779661015,2018,6.614406779661015
2607,Phantom Doctrine,PS4,73,6.3,2018,6.614406779661015
2608,Assassin's Creed Origins: The Hidden Ones,PS4,73,6.8,2018,6.614406779661015
2609,Sega Genesis Classics,XONE,73,7.3,2018,6.614406779661015
2610,Farming Simulator 19,PC,73,6.6,2018,6.614406779661015
2611,Call of Duty: WWII - The War Machine,PS4,73,1.5,2018,6.614406779661015
2612,Apocalipsis,PC,73,7.0,2018,6.614406779661015
2613,LEGO Harry Potter Collection,XONE,73,6.614406779661015,2018,6.614406779661015
2614,Shio,PS4,73,5.0,2018,6.614406779661015
2615,Persona 3: Dancing in Moonlight,PS4,73,6.2,2018,6.614406779661015
2616,State of Mind,XONE,73,7.8,2018,6.614406779661015
2617,Black Bird,Switch,73,7.5,2018,6.614406779661015
2618,The Council - Episode 1: The Mad Ones,PC,73,7.5,2018,6.614406779661015
2619,Road Redemption,Switch,73,6.7,2018,6.614406779661015
2620,Battle Princess Madelyn,PC,73,6.7,2018,6.614406779661015
2621,Mulaka,XONE,73,6.4,2018,6.614406779661015
2622,Kirby Star Allies,Switch,73,7.4,2018,6.614406779661015
2623,LEGO Harry Potter Collection,Switch,73,7.3,2018,6.614406779661015
2624,The Escapists 2,Switch,73,7.0,2018,6.614406779661015
2625,Book of Demons,PC,73,8.2,2018,6.614406779661015
2626,Runner3,Switch,73,7.4,2018,6.614406779661015
2627,World to the West,Switch,73,7.3,2018,6.614406779661015
2628,Strange Brigade,PS4,73,5.8,2018,6.614406779661015
2629,Surviving Mars,PS4,73,6.1,2018,6.614406779661015
2630,NBA 2K Playgrounds 2,PS4,73,5.7,2018,6.614406779661015
2631,Yomawari: The Long Night Collection,Switch,73,7.7,2018,6.614406779661015
2632,Late Shift,Switch,73,6.5,2018,6.614406779661015
2633,The Fall Part 2: Unbound,PC,73,6.3,2018,6.614406779661015
2634,Monster Prom,PC,73,7.2,2018,6.614406779661015
2635,Pure Farming 2018,XONE,73,7.0,2018,6.614406779661015
2636,Old Man's Journey,Switch,73,6.6,2018,6.614406779661015
2637,Earthlock,Switch,73,6.9,2018,6.614406779661015
2638,Mulaka,Switch,73,7.3,2018,6.614406779661015
2639,Space Hulk: Tactics,PC,73,5.5,2018,6.614406779661015
2640,Rad Rodgers,PC,73,5.6,2018,6.614406779661015
2641,Pathfinder: Kingmaker,PC,73,7.4,2018,6.614406779661015
2642,Last Year: The Nightmare,PC,73,4.9,2018,6.614406779661015
2643,The Council,PS4,73,7.4,2018,6.614406779661015
2644,Creed: Rise to Glory,PS4,73,6.8,2018,6.614406779661015
2645,Immortal Redneck,PS4,73,6.4,2018,6.614406779661015
2646,Wizard of Legend,PS4,73,6.5,2018,6.614406779661015
2647,Fe,PC,73,4.9,2018,6.614406779661015
2648,Stellaris: Apocalypse,PC,73,7.3,2018,6.614406779661015
2649,Red Faction: Guerrilla Re-Mars-tered,XONE,73,4.2,2018,6.614406779661015
2650,Digimon Story Cyber Sleuth: Hacker's Memory,PS4,73,7.1,2018,6.614406779661015
2651,Persona 5: Dancing in Starlight,PS4,72,7.1,2018,6.603076923076924
2652,Mushroom Wars 2,Switch,72,7.4,2018,6.603076923076924
2653,Regalia: Of Men and Monarchs - Royal Edition,Switch,72,6.6,2018,6.603076923076924
2654,NAIRI: Tower of Shirin,Switch,72,7.3,2018,6.603076923076924
2655,LEGO DC Super-Villains,XONE,72,7.2,2018,6.603076923076924
2656,Zarvot,Switch,72,7.0,2018,6.603076923076924
2657,MXGP Pro,XONE,72,6.9,2018,6.603076923076924
2658,Mothergunship,PC,72,7.3,2018,6.603076923076924
2659,Burly Men At Sea,Switch,72,5.2,2018,6.603076923076924
2660,Shadows: Awakening,PS4,72,5.9,2018,6.603076923076924
2661,Chasm,PC,72,5.9,2018,6.603076923076924
2662,The Adventure Pals,PS4,72,6.2,2018,6.603076923076924
2663,The Golf Club 2019 featuring PGA Tour,PC,72,3.8,2018,6.603076923076924
2664,PixelJunk Monsters 2,PS4,72,7.0,2018,6.603076923076924
2665,Attack on Titan 2,Switch,72,7.0,2018,6.603076923076924
2666,Planet Alpha,PC,72,8.2,2018,6.603076923076924
2667,Super Daryl Deluxe,Switch,72,6.8,2018,6.603076923076924
2668,The Raven Remastered,PS4,72,5.5,2018,6.603076923076924
2669,Sword Art Online: Fatal Bullet,XONE,72,7.2,2018,6.603076923076924
2670,Apex Construct,PS4,72,7.0,2018,6.603076923076924
2671,Flood of Light,Switch,72,6.8,2018,6.603076923076924
2672,Shiftlings: Enhanced Edition,Switch,72,6.603076923076924,2018,6.603076923076924
2673,Warriors Orochi 4,PS4,72,7.3,2018,6.603076923076924
2674,Candle: The Power of the Flame,Switch,72,7.3,2018,6.603076923076924
2675,Borderlands 2 VR,PS4,72,7.4,2018,6.603076923076924
2676,Fist of the North Star: Lost Paradise,PS4,72,8.0,2018,6.603076923076924
2677,Smoke and Sacrifice,Switch,72,6.5,2018,6.603076923076924
2678,Rogue Aces,PS4,72,4.7,2018,6.603076923076924
2679,Just Dance 2019,Switch,72,5.7,2018,6.603076923076924
2680,Fe,Switch,72,6.9,2018,6.603076923076924
2681,The Station,PC,72,6.7,2018,6.603076923076924
2682,Lamplight City,PC,72,7.2,2018,6.603076923076924
2683,Earth Defense Force 5,PS4,72,7.6,2018,6.603076923076924
2684,Vampyr,PC,72,6.7,2018,6.603076923076924
2685,Shu,Switch,72,6.7,2018,6.603076923076924
2686,PlayerUnknown's Battlegrounds,PS4,72,3.5,2018,6.603076923076924
2687,Planet Alpha,XONE,72,6.2,2018,6.603076923076924
2688,Bad North,Switch,72,7.2,2018,6.603076923076924
2689,Far Cry 5: Hours of Darkness,PC,72,4.0,2018,6.603076923076924
2690,All Walls Must Fall,PC,72,6.603076923076924,2018,6.603076923076924
2691,Dandara,Switch,72,7.4,2018,6.603076923076924
2692,Light Fall,Switch,72,7.3,2018,6.603076923076924
2693,Death's Gambit,PS4,72,7.2,2018,6.603076923076924
2694,Shape of the World,PS4,72,6.603076923076924,2018,6.603076923076924
2695,The Walking Dead: The Telltale Series - The Final Season Episode 1: Done Running,XONE,72,7.8,2018,6.603076923076924
2696,Mugsters,PS4,72,6.603076923076924,2018,6.603076923076924
2697,de Blob,Switch,72,7.4,2018,6.603076923076924
2698,Capcom Beat 'Em Up Bundle,PS4,71,4.2,2018,6.645112781954886
2699,World of Final Fantasy Maxima,PS4,71,6.8,2018,6.645112781954886
2700,RIDE 3,PS4,71,6.5,2018,6.645112781954886
2701,The Council - Episode 3: Ripples,PC,71,6.4,2018,6.645112781954886
2702,Call of Duty: WWII - The Resistance,PS4,71,2.4,2018,6.645112781954886
2703,Assassin's Creed Rogue Remastered,XONE,71,7.0,2018,6.645112781954886
2704,Zone of the Enders: The 2nd Runner MARS,PS4,71,7.5,2018,6.645112781954886
2705,Xeodrifter,Switch,71,5.9,2018,6.645112781954886
2706,The Bard's Tale IV: Barrows Deep,PC,71,6.6,2018,6.645112781954886
2707,Leisure Suit Larry: Wet Dreams Don't Dry,PC,71,6.6,2018,6.645112781954886
2708,Attack of the Earthlings,PC,71,7.0,2018,6.645112781954886
2709,Gray Dawn,PC,71,7.5,2018,6.645112781954886
2710,"Warhammer 40,000: Inquisitor - Martyr",XONE,71,4.4,2018,6.645112781954886
2711,"Warhammer 40,000: Gladius - Relics of War",PC,71,7.3,2018,6.645112781954886
2712,GRIP: Combat Racing,PS4,71,5.7,2018,6.645112781954886
2713,Pool Panic,Switch,71,6.9,2018,6.645112781954886
2714,Happy Birthdays,Switch,71,7.0,2018,6.645112781954886
2715,Swim Out,Switch,71,6.645112781954886,2018,6.645112781954886
2716,Bridge Constructor Portal,Switch,71,7.2,2018,6.645112781954886
2717,Transference,PS4,71,5.2,2018,6.645112781954886
2718,Hexologic,Switch,71,6.9,2018,6.645112781954886
2719,Devil May Cry HD Collection,XONE,71,8.9,2018,6.645112781954886
2720,Assassin's Creed Rogue Remastered,PS4,71,6.1,2018,6.645112781954886
2721,Tesla vs Lovecraft,PS4,71,6.1,2018,6.645112781954886
2722,Bendy and the Ink Machine,PS4,71,6.3,2018,6.645112781954886
2723,The Invisible Hours,XONE,71,6.645112781954886,2018,6.645112781954886
2724,The Fall Part 2: Unbound,PS4,71,6.645112781954886,2018,6.645112781954886
2725,Death's Gambit,PC,71,7.4,2018,6.645112781954886
2726,Cold Iron,PS4,71,7.7,2018,6.645112781954886
2727,Cultist Simulator,PC,71,7.5,2018,6.645112781954886
2728,Not Tonight,PC,71,6.8,2018,6.645112781954886
2729,Impact Winter,XONE,71,6.645112781954886,2018,6.645112781954886
2730,Space Hulk: Tactics,XONE,71,7.5,2018,6.645112781954886
2731,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,PS4,71,6.5,2018,6.645112781954886
2732,FOX n FORESTS,XONE,71,8.4,2018,6.645112781954886
2733,Membrane,Switch,71,7.2,2018,6.645112781954886
2734,A Robot Named Fight!,Switch,71,7.4,2018,6.645112781954886
2735,Megadimension Neptunia VIIR,PS4,71,6.8,2018,6.645112781954886
2736,Masters of Anima,PC,71,5.2,2018,6.645112781954886
2737,Squishies,PS4,71,6.0,2018,6.645112781954886
2738,Detective Pikachu,3DS,71,7.5,2018,6.645112781954886
2739,FIFA 19,Switch,71,3.4,2018,6.645112781954886
2740,39 Days to Mars,PC,71,3.8,2018,6.645112781954886
2741,Crossing Souls,PC,70,6.5,2018,6.621276595744683
2742,H1Z1,PC,70,4.1,2018,6.621276595744683
2743,oOo: Ascension,XONE,70,7.3,2018,6.621276595744683
2744,Starlink: Battle for Atlas,PS4,70,5.3,2018,6.621276595744683
2745,Just Cause 4,XONE,70,5.9,2018,6.621276595744683
2746,Fable Fortune,XONE,70,6.3,2018,6.621276595744683
2747,Darksiders III,PC,70,7.1,2018,6.621276595744683
2748,ATOM RPG: Post-apocalyptic indie game,PC,70,8.6,2018,6.621276595744683
2749,Marvel's Spider-Man: Turf Wars,PS4,70,6.1,2018,6.621276595744683
2750,Bendy and the Ink Machine,XONE,70,8.4,2018,6.621276595744683
2751,Fe,PS4,70,6.7,2018,6.621276595744683
2752,Iris.Fall,PC,70,6.6,2018,6.621276595744683
2753,Nobunaga's Ambition: Taishi,PS4,70,5.3,2018,6.621276595744683
2754,Regalia: Of Men and Monarchs - Royal Edition,PS4,70,5.0,2018,6.621276595744683
2755,Rick and Morty: Virtual Rick-ality,PS4,70,4.9,2018,6.621276595744683
2756,Rival Megagun,Switch,70,6.621276595744683,2018,6.621276595744683
2757,My Hero One's Justice,Switch,70,7.4,2018,6.621276595744683
2758,Joggernauts,Switch,70,6.621276595744683,2018,6.621276595744683
2759,Deep Sky Derelicts,PC,70,5.8,2018,6.621276595744683
2760,God Wars The Complete Legend,Switch,70,7.9,2018,6.621276595744683
2761,The Mooseman,Switch,70,6.621276595744683,2018,6.621276595744683
2762,The Fall,Switch,70,7.4,2018,6.621276595744683
2763,Naruto Shippuden: Ultimate Ninja Storm Trilogy,Switch,70,7.6,2018,6.621276595744683
2764,Stikbold! Dodgeball Adventure! Deluxe,Switch,70,7.0,2018,6.621276595744683
2765,Arca's Path VR,PS4,70,6.621276595744683,2018,6.621276595744683
2766,Taiko no Tatsujin: Drum Session!,PS4,70,5.7,2018,6.621276595744683
2767,60 Parsecs!,PC,70,6.1,2018,6.621276595744683
2768,Dandara,PC,70,7.5,2018,6.621276595744683
2769,Graveyard Keeper,XONE,70,5.5,2018,6.621276595744683
2770,The Council - Episode 2: Hide and Seek,PC,70,7.2,2018,6.621276595744683
2771,1979 Revolution: Black Friday,PS4,70,6.1,2018,6.621276595744683
2772,Vampyr,PS4,70,7.1,2018,6.621276595744683
2773,Below,XONE,70,5.2,2018,6.621276595744683
2774,Fe,XONE,70,7.0,2018,6.621276595744683
2775,Red Faction: Guerrilla Re-Mars-tered,PS4,70,4.8,2018,6.621276595744683
2776,Shining Resonance Refrain,Switch,70,7.8,2018,6.621276595744683
2777,My Memory of Us,PC,70,6.7,2018,6.621276595744683
2778,The Last Remnant Remastered,PS4,70,7.3,2018,6.621276595744683
2779,Vampyr,XONE,70,6.7,2018,6.621276595744683
2780,The Fall Part 2: Unbound,Switch,70,7.1,2018,6.621276595744683
2781,Little Dragons Cafe,Switch,70,7.1,2018,6.621276595744683
2782,City of Brass,PC,69,3.5,2018,6.589795918367345
2783,Pure Farming 2018,PC,69,7.2,2018,6.589795918367345
2784,Light Fall,PC,69,6.8,2018,6.589795918367345
2785,Kingdom Come: Deliverance,PS4,69,7.2,2018,6.589795918367345
2786,Battle Princess Madelyn,XONE,69,6.5,2018,6.589795918367345
2787,Age of Empires: Definitive Edition,PC,69,5.2,2018,6.589795918367345
2788,Mercenary Kings: Reloaded Edition,Switch,69,7.2,2018,6.589795918367345
2789,We Were Here Too,PC,69,6.1,2018,6.589795918367345
2790,The Long Reach,XONE,69,6.589795918367345,2018,6.589795918367345
2791,Graveyard Keeper,PC,69,6.9,2018,6.589795918367345
2792,Cycle 28,Switch,69,6.589795918367345,2018,6.589795918367345
2793,RiftStar Raiders,PS4,69,6.589795918367345,2018,6.589795918367345
2794,Nintendo Labo: Toycon 03 Vehicle Kit,Switch,69,7.4,2018,6.589795918367345
2795,Jurassic World Evolution,PC,69,7.2,2018,6.589795918367345
2796,Earth Atlantis,XONE,69,8.4,2018,6.589795918367345
2797,LEGO The Incredibles,PS4,69,4.5,2018,6.589795918367345
2798,Lost Sphear,Switch,69,7.3,2018,6.589795918367345
2799,Lost Sphear,PC,69,6.7,2018,6.589795918367345
2800,Sea of Thieves,XONE,69,5.0,2018,6.589795918367345
2801,The Spectrum Retreat,XONE,69,6.0,2018,6.589795918367345
2802,Rust,PC,69,6.2,2018,6.589795918367345
2803,Disco Dodgeball Remix,Switch,69,7.5,2018,6.589795918367345
2804,The Crew 2,XONE,69,4.8,2018,6.589795918367345
2805,ChromaGun,Switch,69,6.3,2018,6.589795918367345
2806,My Memory of Us,XONE,69,6.589795918367345,2018,6.589795918367345
2807,Football Manager 2019 Touch,Switch,69,6.8,2018,6.589795918367345
