,name,year_x,metascore,userscore,openscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,goty
2108,ATOM RPG: Post-apocalyptic indie game,2018,70.0,8.6,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2109,Call of Duty: WWII - The Resistance,2018,71.0,2.5,73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,Old School Musical,2018,75.0,7.6,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,Persona 3: Dancing in Moonlight,2018,73.0,6.2,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2112,Dark Eclipse,2018,65.0,6.7,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2113,Hellmut: The Badass from Hell,2018,74.0,6.415625,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2114,Earth Defense Force 5,2018,72.0,7.6,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2115,"Warhammer 40,000: Gladius - Relics of War",2018,71.0,7.3,73,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2116,Fe,2018,71.25,6.375,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,Phantom Doctrine,2018,73.0,6.85,73,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2118,NBA Live 19,2018,74.0,6.6,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2119,Tesla vs Lovecraft,2018,73.25,6.828265765765767,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,Fist of the North Star: Lost Paradise,2018,72.0,8.0,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2121,Marvel's Spider-Man: The Heist,2018,76.0,6.8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,Akane,2018,70.0,6.642857142857142,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,Super Daryl Deluxe,2018,69.5,5.9,73,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2124,Hexologic,2018,71.0,6.9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2125,MARVEL Powers United VR,2018,68.0,6.2,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,The Fall Part 2: Unbound,2018,72.0,6.7182500057786125,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,Pato Box,2018,74.0,7.5,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2128,ATOMIK: RunGunJumpGun,2018,78.0,8.0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2129,Vampyr,2018,70.0,6.9,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2130,Detective Pikachu,2018,71.0,7.5,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2131,Blade Strangers,2018,75.0,7.8,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2132,Dandara,2018,71.0,7.45,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133,Persona 5: Dancing in Starlight,2018,72.0,7.1,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2134,Mugsters,2018,72.0,6.764159292035399,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2135,Kingdom Come: Deliverance,2018,71.0,7.633333333333333,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2136,Way of the Passive Fist,2018,68.0,7.7,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,Assassin's Creed Rogue Remastered,2018,71.0,6.55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Warriors Orochi 4,2018,66.66666666666667,6.933333333333333,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2139,Bad North,2018,73.5,7.2,71,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2140,Mulaka,2018,70.0,6.933333333333333,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2141,Pathfinder: Kingmaker,2018,73.0,7.4,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2142,Smoke and Sacrifice,2018,69.33333333333333,5.7,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,Jurassic World Evolution,2018,71.0,6.7666666666666675,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2144,WARTILE,2018,68.0,6.3,71,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2145,Fallen Legion+,2018,66.0,6.504411764705885,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2146,Light Fall,2018,70.5,7.05,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2147,Transference,2018,72.0,5.666666666666668,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2148,Pocket Rumble,2018,75.0,7.5,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,Deliver Us The Moon: Fortuna,2018,63.0,5.7,71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2150,Zarvot,2018,72.0,7.0,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2151,Planet Alpha,2018,70.75,7.1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Genital Jousting,2018,68.0,7.9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,Borderlands 2 VR,2018,72.0,7.4,71,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,Joggernauts,2018,70.0,6.723563218390801,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2155,Age of Empires: Definitive Edition,2018,69.0,5.2,71,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2156,Space Hulk: Tactics,2018,70.66666666666667,6.493604651162792,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2157,The Shapeshifting Detective,2018,71.5,6.152205882352942,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,FOX n FORESTS,2018,67.75,7.6,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2159,Lost Sphear,2018,68.66666666666667,7.033333333333334,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2160,39 Days to Mars,2018,71.0,3.8,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2161,Dillon's Dead-Heat Breakers,2018,69.0,7.8,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,Ninjin: Clash of Carrots,2018,62.0,7.4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2163,Giana Sisters: Twisted Dreams - Owltimate Edition,2018,74.0,7.4,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,Regalia: Of Men and Monarchs - Royal Edition,2018,73.0,6.220386904761906,70,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2165,Shiftlings: Enhanced Edition,2018,72.0,6.764159292035399,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2166,Overwhelm,2018,73.0,6.4411764705882355,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2167,Heroki,2018,68.0,7.2,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2168,Punch Line,2018,66.0,4.9,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2169,Farming Simulator 19,2018,68.5,5.85,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2170,NBA 2K Playgrounds 2,2018,67.5,6.050000000000002,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2171,Pool Panic,2018,71.0,6.9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172,The Spectrum Retreat,2018,68.0,4.866666666666667,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,H1Z1: Battle Royale,2018,66.0,4.1,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2174,Death's Gambit,2018,71.5,7.25,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2175,Remothered: Tormented Fathers,2018,73.33333333333333,8.200000000000001,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,The Raven Remastered,2018,73.0,6.2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Frantics,2018,68.0,7.6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2178,Ash of Gods: Redemption,2018,65.0,7.7,69,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2179,City of Brass,2018,69.25,4.949999999999998,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,Shape of the World,2018,69.5,6.5820796460177,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,The Council - Episode 3: Ripples,2018,72.0,6.587053571428572,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2182,Shining Resonance Refrain,2018,68.5,7.4,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2183,Apocalipsis,2018,73.0,7.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,Kerbal Space Program: Enhanced Edition,2018,64.0,6.4,69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2185,Gray Dawn,2018,71.0,7.5,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,GRIP: Combat Racing,2018,68.25,6.324999999999998,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2187,Happy Birthdays,2018,71.0,7.0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,The Council - Episode 2: Hide and Seek,2018,71.0,6.867434715821812,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2189,Empires Apart,2018,68.0,5.0,69,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2190,Darksiders III,2018,67.66666666666667,7.166666666666668,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2191,MachiaVillain,2018,65.0,5.8,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,The Council - Episode 4: Burning Bridges,2018,66.5,6.9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,Trailblazers,2018,64.66666666666667,6.3005717928794835,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2194,Damsel,2018,66.0,5.5,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195,Inked,2018,67.0,5.9,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,Just Cause 4,2018,67.66666666666667,5.233333333333333,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,I Hate Running Backwards,2018,65.0,6.572043010752691,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,All Walls Must Fall,2018,72.0,6.764159292035399,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2199,LEGO The Incredibles,2018,69.33333333333333,6.033333333333334,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,Antigraviator,2018,65.0,4.9,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2201,TSIOQUE,2018,68.0,8.2,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,State of Decay 2,2018,67.5,4.949999999999998,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,Conan Exiles,2018,66.66666666666667,5.866666666666666,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,Steel Rats,2018,67.5,7.199999999999998,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2205,State of Mind,2018,68.0,7.0,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2206,Attack of the Earthlings,2018,71.0,7.0,68,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2207,Gravel,2018,65.33333333333333,6.8,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,Stellaris: Apocalypse,2018,73.0,7.3,68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2209,Galaxy Champions TV,2018,66.0,5.769230769230767,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,Another Sight,2018,67.0,7.5,67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2211,Danger Zone 2,2018,68.5,5.05,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2212,Beholder: Complete Edition,2018,68.5,6.322248803827753,67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2213,Sword Art Online: Fatal Bullet,2018,65.66666666666667,7.3,67,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2214,Fallen Legion: Rise to Glory,2018,66.0,6.9,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2215,Marvel's Spider-Man: Turf Wars,2018,70.0,6.1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,Call of Cthulhu,2018,65.33333333333333,6.599999999999999,67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2217,Rust,2018,69.0,6.2,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,Gal Metal,2018,61.0,7.1,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Go Vacation,2018,62.0,7.6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,Golem Gates,2018,66.0,5.769230769230767,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2221,The Longest Five Minutes,2018,67.0,6.0,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2222,The Crew 2,2018,66.33333333333333,4.833333333333333,66,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2223,Pure Farming 2018,2018,70.0,6.833333333333332,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2224,Squishies,2018,71.0,6.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,Iris.Fall,2018,70.0,6.6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,Toki,2018,66.0,7.2,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,"Warhammer 40,000: Inquisitor - Martyr",2018,67.33333333333333,5.633333333333333,66,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2228,Little Dragons Cafe,2018,63.5,5.699999999999998,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2229,The Long Reach,2018,63.5,6.293786982248522,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Monster Energy Supercross: The Official Videogame,2018,68.0,7.3,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2231,Sea of Thieves,2018,68.0,4.55,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2232,Zwei: The Arges Adventure,2018,68.0,6.480813953488374,66,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2233,Urban Trial Playground,2018,67.0,6.4,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2234,Battle Princess Madelyn,2018,67.5,6.1000000000000005,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,Manticore: Galaxy on Fire,2018,69.0,7.0,66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2236,InnerSpace,2018,64.75,5.468010752688173,66,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2237,Detective Gallo,2018,61.0,5.8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,Atari Flashback Classics,2018,67.0,6.4660130718954205,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,OK K.O.! Let's Play Heroes,2018,57.0,5.640740740740743,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,Sleep Tight,2018,64.0,6.0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,Cold Iron,2018,71.0,7.7,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,Apex Construct,2018,72.0,7.0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,The 25th Ward: The Silver Case,2018,68.0,6.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,Code of Princess EX,2018,66.0,6.6,65,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2245,Mercenaries Saga Chronicles,2018,68.0,7.2,65,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2246,Save me Mr Tako: Tasukete Tako-San,2018,67.0,6.8,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,Graveyard Keeper,2018,68.0,5.890196078431373,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,Fable Fortune,2018,66.5,7.15,65,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2249,Bus Simulator 18,2018,67.0,6.4,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2250,Strikers Edge,2018,68.0,5.2,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,Vesta,2018,64.0,6.2,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,Devil May Cry HD Collection,2018,65.5,8.1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,The Station,2018,65.66666666666667,7.033333333333334,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,Penny-Punching Princess,2018,63.0,6.1,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2255,Titan Quest,2018,62.0,6.566666666666666,64,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2256,Battlezone: Combat Commander,2018,68.0,6.0,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2257,Garage,2018,63.0,6.8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,Naruto to Boruto: Shinobi Striker,2018,62.33333333333334,5.966666666666666,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,MotoGP 18,2018,66.0,4.9,64,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2260,Cycle 28,2018,69.0,6.687573964497041,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,Hero Defense,2018,62.0,6.214141414141412,64,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2262,Rad Rodgers: Radical Edition,2018,62.0,6.1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,NASCAR Heat 3,2018,66.0,6.8500000000000005,64,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2264,MXGP Pro,2018,68.0,6.560833333333332,64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2265,Neverout,2018,64.0,6.221666666666668,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,Override: Mech City Brawl,2018,61.5,6.330263157894737,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,Rad Rodgers,2018,68.66666666666667,5.5,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,The Escapists: Complete Edition,2018,67.0,5.4,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,London Detective Mysteria,2018,68.0,6.480813953488374,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,Raging Justice,2018,64.0,6.362524654832346,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,Smash Hit Plunder,2018,65.0,6.572043010752691,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2272,Sinner: Sacrifice for Redemption,2018,62.0,4.333333333333333,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,oOo: Ascension,2018,70.0,7.3,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,Claybook,2018,60.0,6.3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,Downward Spiral: Horus Station,2018,63.0,5.4360215053763445,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,We Happy Few,2018,64.33333333333333,5.2,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,Chimparty,2018,62.0,6.1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,The Lost Child,2018,62.0,5.75,63,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2279,Dynasty Warriors 9,2018,59.33333333333334,3.5666666666666664,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Shelter Generations,2018,60.0,5.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,Robocraft Infinity,2018,55.0,7.5,62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,The Thin Silence,2018,67.0,7.3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,Touhou Genso Wanderer Reloaded,2018,64.0,6.8,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2284,Murderous Pursuits,2018,63.0,7.4,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,Coffee Crisis,2018,58.0,6.234999999999999,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,Mercenaries Wings: The False Phoenix,2018,63.0,6.4,62,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2287,TurtlePop: Journey to Freedom,2018,62.0,6.214141414141412,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,The Witch and the Hundred Knight 2,2018,61.0,6.2,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2289,The Way Remastered,2018,63.0,7.0,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,Adventure Time: Pirates of the Enchiridion,2018,56.0,5.75,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,Omen of Sorrow,2018,64.0,4.8,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,Corpse Party: Book of Shadows,2018,67.0,8.2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,Metal Max Xeno,2018,61.0,5.3,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2294,Devious Dungeon,2018,59.0,6.4,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,All-Star Fruit Racing,2018,61.5,4.5,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2296,Metal Gear Survive,2018,58.66666666666666,1.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,Asterix & Obelix XXL 2,2018,61.66666666666666,6.36594982078853,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,HYPERGUN,2018,62.0,6.214141414141412,60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,The Inpatient,2018,59.0,5.7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,V-Rally 4,2018,58.66666666666666,6.7666666666666675,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2301,Exorder,2018,60.0,5.905172413793102,59,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2302,Gal*Gun 2,2018,59.0,6.65,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Venture Kid,2018,58.0,6.4,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,Little Witch Academia: Chamber of Time,2018,58.0,6.5,59,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2305,Crisis on the Planet of the Apes VR,2018,49.0,1.3,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,The Council - Episode 5: Checkmate,2018,60.0,6.9,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,Jumping Joe & Friends,2018,54.0,5.3,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,Blind,2018,62.0,5.0,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,Viviette,2018,58.0,6.8,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,Castle of Heart,2018,53.0,7.0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,Desert Child,2018,55.0,5.713390804597701,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2312,Iro Hero,2018,57.0,5.640740740740743,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,Earthfall,2018,57.0,5.266666666666667,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,Youtubers Life: OMG Edition,2018,53.0,5.9,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2315,Island Time VR,2018,61.0,4.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,Gear.Club Unlimited 2,2018,57.0,5.3,58,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2317,Achtung! Cthulhu Tactics,2018,58.0,5.852586206896551,57,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2318,Lost in Harmony,2018,63.0,6.19784946236559,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,Scribblenauts Showdown,2018,59.0,5.8348039215686285,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Fishing Sim World,2018,50.0,5.4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2321,Track Lab,2018,64.0,5.0,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Immortal: Unchained,2018,50.0,7.05,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2323,Black Clover: Quartet Knights,2018,53.0,5.2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,The Seven Deadly Sins: Knights of Britannia,2018,55.0,6.3,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,Animal Force,2018,57.0,5.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Time Carnage,2018,54.0,3.7,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,Anamorphine,2018,55.0,3.6,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,KURSK,2018,42.0,3.9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,World of Warriors,2018,61.0,3.2,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,Jagged Alliance: Rage!,2018,56.5,3.2,54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
